epoch time,date & time,smell value,skewed latitude,skewed longitude,zipcode,smell description,symptoms,additional comments
1617307045,04/01/2021 15:57:25 -04:00,4,43.636,-70.2876,04106,Petroleum,,"My neighbors are sprague, global, and irving.
They pollute our neighborhood with toxic fumes and don't give a f about it"
1617312813,04/01/2021 17:33:33 -04:00,5,43.6328,-70.2691,04106,Oil,,
1617317386,04/01/2021 18:49:46 -04:00,5,43.6308,-70.2722,04106,,,
1617320170,04/01/2021 19:36:10 -04:00,3,43.6312,-70.2835,04106,Petroleum/tar,Nasal irritation ,
1617359510,04/02/2021 06:31:50 -04:00,5,43.6314,-70.2728,04106,,,
1617360379,04/02/2021 06:46:19 -04:00,2,43.6285,-70.2842,04106,Oil tanks,,
1617363271,04/02/2021 07:34:31 -04:00,5,43.6309,-70.2728,04106,Oil,,
1617383995,04/02/2021 13:19:55 -04:00,3,43.6442,-70.2402,04106,Diesel exhaust ,,
1617408685,04/02/2021 20:11:25 -04:00,2,43.6328,-70.2847,04106,Tar,,
1617409306,04/02/2021 20:21:46 -04:00,4,43.6296,-70.2858,04106,Oil tanks,,
1617412302,04/02/2021 21:11:42 -04:00,5,43.6291,-70.2723,04106,Oil,,
1617450069,04/03/2021 07:41:09 -04:00,3,43.6331,-70.2781,04106,Oil,,
1617461217,04/03/2021 10:46:57 -04:00,3,43.6299,-70.2849,04106,Oil tanks,,
1617474664,04/03/2021 14:31:04 -04:00,2,43.6324,-70.2743,04106,Oil,,
1617477649,04/03/2021 15:20:49 -04:00,2,43.6256,-70.2769,04106,Oil,,
1617499726,04/03/2021 21:28:46 -04:00,5,43.6334,-70.2864,04106,Petroleum,,
1617553788,04/04/2021 12:29:48 -04:00,5,43.6353,-70.2919,04106,Global warming ,Throat ,
1617553807,04/04/2021 12:30:07 -04:00,4,43.6452,-70.2897,04102,Gas,,
1617561488,04/04/2021 14:38:08 -04:00,4,43.6312,-70.2673,04106,Gas smell,Headache,
1617565281,04/04/2021 15:41:21 -04:00,5,43.6307,-70.2715,04106,"Oil, tar",,
1617567285,04/04/2021 16:14:45 -04:00,5,43.6261,-70.2723,04106,,,
1617570184,04/04/2021 17:03:04 -04:00,4,43.6318,-70.2849,04106,"Petroleum, tar odor- stink city",Stink city,
1617572661,04/04/2021 17:44:21 -04:00,3,43.6293,-70.284,04106,Oil tanks,,
1617573797,04/04/2021 18:03:17 -04:00,5,43.6339,-70.2867,04106,,,
1617574075,04/04/2021 18:07:55 -04:00,5,43.6352,-70.284,04106,pungent nauseatingly disgusting ,"Headache, sore throat, nausea ",Why all of a sudden is this happening again? It’s been fairly clean for months and all of a sudden in the past couple weeks it has been a terrible experience breathing outside.
1617631544,04/05/2021 10:05:44 -04:00,5,43.6364,-70.285,04106,Disgusting ,,
1617636956,04/05/2021 11:35:56 -04:00,5,43.6328,-70.2839,04106,Strong tar chemical smell,Watering eyes irritation if throat and lungs,
1617654916,04/05/2021 16:35:16 -04:00,3,43.6296,-70.2802,04106,Petroleum tank fumes ,,
1617655884,04/05/2021 16:51:24 -04:00,5,43.6343,-70.2831,04106,Petroleum,Headache,
1617656702,04/05/2021 17:05:02 -04:00,5,43.6292,-70.2857,04106,Oil tanks,"Difficulty breathing, irritated eyes nose and throat",
1617658545,04/05/2021 17:35:45 -04:00,5,43.6291,-70.2851,04106,Disgusting oil tank emissions,,
1617660372,04/05/2021 18:06:12 -04:00,5,43.6307,-70.2724,04106,"Tar, oil",,
1617660448,04/05/2021 18:07:28 -04:00,5,43.632,-70.2714,04106,Tar,,"Here we are again. Another year, another spring with beautiful weather where we can't enjoy our own backyard because of the fumes. I'm heart broken."
1617726745,04/06/2021 12:32:25 -04:00,4,43.6358,-70.2853,04106,Petroleum,,
1617732310,04/06/2021 14:05:10 -04:00,4,43.6336,-70.286,04106,Oul,,
1617739634,04/06/2021 16:07:14 -04:00,4,43.6321,-70.2735,04106,"Industrial..gas, tar",,
1617741574,04/06/2021 16:39:34 -04:00,5,43.6346,-70.2864,04106,,,
1617743493,04/06/2021 17:11:33 -04:00,3,43.63,-70.2869,04106,Oil tanks,,
1617747914,04/06/2021 18:25:14 -04:00,5,43.6364,-70.2855,04106,Oil,,
1617749941,04/06/2021 18:59:01 -04:00,5,43.6372,-70.295,04106,Oil,,
1617794731,04/07/2021 07:25:31 -04:00,4,43.634,-70.2874,04106,Petroleum,,Headache
1617816194,04/07/2021 13:23:14 -04:00,5,43.6238,-70.277,04106,,,
1617823336,04/07/2021 15:22:16 -04:00,4,43.6301,-70.2837,04106,"Petroleum, tar ",Caustic stink,
1617833080,04/07/2021 18:04:40 -04:00,4,43.654,-70.2851,04102,Petroleum,Na,
1617842291,04/07/2021 20:38:11 -04:00,4,43.6475,-70.2625,04102,Tar,Headache,
1617849274,04/07/2021 22:34:34 -04:00,5,43.6442,-70.2435,04106,A very sweet oil smell and like a spray paint /chemical ,Head ack ,
1617878578,04/08/2021 06:42:58 -04:00,4,43.636,-70.2463,04106,Asphalt ,,
1617879005,04/08/2021 06:50:05 -04:00,2,43.6284,-70.2572,04106,"Industrial, tar",,
1617880311,04/08/2021 07:11:51 -04:00,3,43.6296,-70.2849,04106,Oil tanks,,
1617881008,04/08/2021 07:23:28 -04:00,3,43.6309,-70.2851,04106,Tar,,
1617966997,04/09/2021 07:16:37 -04:00,4,43.6389,-70.2912,04106,Heavy petro off gassing.  ,Stinging eyes. Difficult breathing due to fumes.  ,
1617997984,04/09/2021 15:53:04 -04:00,5,43.6307,-70.2839,04106,Sulphur -- very strong!,Upset stomach ,
1618053989,04/10/2021 07:26:29 -04:00,3,43.643,-70.2457,04106,Petroleum ,,
1618054225,04/10/2021 07:30:25 -04:00,3,43.6417,-70.2428,04106,,,
1618055034,04/10/2021 07:43:54 -04:00,4,43.6466,-70.244,04106,Oil ,Headache,
1618058747,04/10/2021 08:45:47 -04:00,4,43.6342,-70.2655,04106,Gas / oil / tar,,
1618059649,04/10/2021 09:00:49 -04:00,3,43.6287,-70.2597,04106,"Industrial, oil",,
1618204480,04/12/2021 01:14:40 -04:00,3,43.6332,-70.2434,04106,Burnt tar,Headache ,
1618219503,04/12/2021 05:25:03 -04:00,4,43.6283,-70.293,04106,Burning oil/fumes,Burning sinuses,
1618227036,04/12/2021 07:30:36 -04:00,5,43.6325,-70.2755,04106,Oil,Throat irritation,
1618261537,04/12/2021 17:05:37 -04:00,3,43.6372,-70.2885,04106,,,
1618308838,04/13/2021 06:13:58 -04:00,5,43.6385,-70.3102,04106,Jet fuel exhaust — extremely strong and potent — I opened the window just a little bit and soon my entire apartment smelled of exhaust,"Eye irritation, throat irritation ",
1618314841,04/13/2021 07:54:01 -04:00,4,43.6311,-70.2914,04106,Industrial gas / oil ,,
1618332873,04/13/2021 12:54:33 -04:00,4,43.6362,-70.2858,04106,Petroleum,,
1618397718,04/14/2021 06:55:18 -04:00,5,43.6355,-70.2855,04106,Petroleum,,
1618400024,04/14/2021 07:33:44 -04:00,5,43.6303,-70.293,04106,Oil ,,
1618412076,04/14/2021 10:54:36 -04:00,3,43.6359,-70.311,04106,Oil / petroleum ,,
1618447602,04/14/2021 20:46:42 -04:00,3,43.6386,-70.309,04106,Diesel or jet exhaust ,,
1618479523,04/15/2021 05:38:43 -04:00,3,43.6367,-70.3113,04106,Petroleum ,,
1618480529,04/15/2021 05:55:29 -04:00,4,43.6391,-70.3073,04106,Petroleum ,,
1618482171,04/15/2021 06:22:51 -04:00,3,43.6234,-70.3036,04106,Petroleum,"Headache, difficulty breathing, ",
1618504782,04/15/2021 12:39:42 -04:00,4,43.6453,-70.2369,04106,Acrid gas,Strong gas odor ,
1618576686,04/16/2021 08:38:06 -04:00,1,43.6383,-70.3077,04106,,,
1618605792,04/16/2021 16:43:12 -04:00,5,43.6387,-70.295,04102,Petroleum tank fumes ,,
1618658501,04/17/2021 07:21:41 -04:00,5,43.6379,-70.3113,04106,Jet exhaust,,Extremely strong; air is saturated; can smell it indoors even with the windows closed
1618659407,04/17/2021 07:36:47 -04:00,5,43.628,-70.2765,04106,Oil,,
1618670847,04/17/2021 10:47:27 -04:00,4,43.6312,-70.2746,04106,"Asphalt, rotten eggs",,
1618675938,04/17/2021 12:12:18 -04:00,2,43.6374,-70.3108,04106,"Chemical odor, not sure how to describe it",,
1618687108,04/17/2021 15:18:28 -04:00,4,43.6299,-70.2891,04106,"Asphalt, oil ",Headache and sinus pain,
1618689151,04/17/2021 15:52:31 -04:00,4,43.6318,-70.2837,04106,"Gas, industrial",Headache,
1618690610,04/17/2021 16:16:50 -04:00,3,43.6373,-70.3342,04106,Petroleum ,,
1618690994,04/17/2021 16:23:14 -04:00,1,43.6333,-70.294,04106,,,
1618691203,04/17/2021 16:26:43 -04:00,1,43.638,-70.2941,04106,,,
1618759687,04/18/2021 11:28:07 -04:00,1,43.636,-70.3073,04106,,,
1618760359,04/18/2021 11:39:19 -04:00,4,43.6369,-70.2904,04106,Oil ,,
1618762289,04/18/2021 12:11:29 -04:00,1,43.6368,-70.3077,04106,,,
1618785007,04/18/2021 18:30:07 -04:00,1,43.6344,-70.2624,04106,,,
1618790216,04/18/2021 19:56:56 -04:00,5,43.6307,-70.2826,04106,"Oil smell, smells like dirty, used oil",,
1618831282,04/19/2021 07:21:22 -04:00,3,43.644,-70.2439,04106,,Heated oil fumes ,
1618836877,04/19/2021 08:54:37 -04:00,4,43.6345,-70.2912,04106,Oil,,
1618839187,04/19/2021 09:33:07 -04:00,2,43.6332,-70.2827,04106,Petroleum ,,
1618853747,04/19/2021 13:35:47 -04:00,5,43.6449,-70.2807,04102,Petroleum ,,
1618865205,04/19/2021 16:46:45 -04:00,1,43.6373,-70.3078,04106,,,
1618913160,04/20/2021 06:06:00 -04:00,5,43.656,-70.2574,04101,,,
1618918405,04/20/2021 07:33:25 -04:00,4,43.6345,-70.2696,04106,Petroleum tank fumes ,,
1618921816,04/20/2021 08:30:16 -04:00,3,43.6453,-70.242,04106,Oil,Headache,
1618922054,04/20/2021 08:34:14 -04:00,3,43.6415,-70.2454,04106,Fuel smell,,
1618928988,04/20/2021 10:29:48 -04:00,1,43.6358,-70.3113,04106,,,
1618942720,04/20/2021 14:18:40 -04:00,1,43.6671,-70.1942,04108,,,
1618952077,04/20/2021 16:54:37 -04:00,5,43.6495,-70.2631,04101,Rotten egg burning tar,Very irritating overwhelming,Very irritating overwhelming. Occurred on veterans bridge at 9 PM last night next to Sprague oil tanks
1618956824,04/20/2021 18:13:44 -04:00,4,43.635,-70.2612,04106,Fresh/raw gasoline ,,
1618958149,04/20/2021 18:35:49 -04:00,3,43.6281,-70.2929,04106,Fuel or oil,"Eyes stinging, sinuses stinging",
1618961185,04/20/2021 19:26:25 -04:00,3,43.637,-70.2424,04106,Petroleum,,
1618963778,04/20/2021 20:09:38 -04:00,4,43.6266,-70.2931,04106,"Fuel, oil",More burning in our throats and sinuses. Heavy stench of oil in house. Had to close all windows.,
1618969110,04/20/2021 21:38:30 -04:00,4,43.6367,-70.2698,04106,Oil,,
1619000141,04/21/2021 06:15:41 -04:00,3,43.6381,-70.3101,04106,Jet exhaust ,,
1619008377,04/21/2021 08:32:57 -04:00,4,43.6334,-70.2697,04106,Oil stench,Headache..instant,
1619012610,04/21/2021 09:43:30 -04:00,5,43.6326,-70.2697,04106,Intense gasoline oder,"Headache, cannot work outside",
1619039088,04/21/2021 17:04:48 -04:00,3,43.6338,-70.2853,04106,Petroleum tank fumes ,,
1619058843,04/21/2021 22:34:03 -04:00,5,43.6309,-70.2826,04106,Oil,,
1619095407,04/22/2021 08:43:27 -04:00,4,43.626,-70.2949,04106,"Oil, gasoline",,
1619098755,04/22/2021 09:39:15 -04:00,4,43.6372,-70.2814,04106,,,
1619185358,04/23/2021 09:42:38 -04:00,3,43.6276,-70.2921,04106,"Oil, fuel","Unpleasant odor, burning sinuses ",
1619204444,04/23/2021 15:00:44 -04:00,3,43.6672,-70.2458,04101,Smoky,,
1619209481,04/23/2021 16:24:41 -04:00,4,43.6286,-70.2672,04106,Oil,,
1619209540,04/23/2021 16:25:40 -04:00,4,43.6302,-70.2688,04106,Oily ,,
1619209558,04/23/2021 16:25:58 -04:00,4,43.629,-70.2685,04106,Petroleum,,
1619209676,04/23/2021 16:27:56 -04:00,4,43.6297,-70.2662,04106,Like gas,Nausea ,
1619210336,04/23/2021 16:38:56 -04:00,4,43.6338,-70.2703,04106,Oil,Slight headache,
1619215826,04/23/2021 18:10:26 -04:00,4,43.6358,-70.2706,04106,Petroleum tank fumes ,,
1619218556,04/23/2021 18:55:56 -04:00,1,43.6385,-70.308,04106,,,
1619220873,04/23/2021 19:34:33 -04:00,4,43.6335,-70.2666,04106,Oil tanks ,Headache ,
1619227234,04/23/2021 21:20:34 -04:00,4,43.6666,-70.2438,04101,Very smoky,,
1619274169,04/24/2021 10:22:49 -04:00,3,43.6346,-70.2702,04106,Petroleum tank fumes ,,
1619274760,04/24/2021 10:32:40 -04:00,4,43.6334,-70.2685,04106,Gasoline,"Sinus irritation, nauseous feeling",
1619288403,04/24/2021 14:20:03 -04:00,4,43.629,-70.2872,04106,Horrible oil fumes,"Sore throat, nausea, rage",
1619307231,04/24/2021 19:33:51 -04:00,1,43.6377,-70.3092,04106,,,
1619309181,04/24/2021 20:06:21 -04:00,4,43.6671,-70.2475,04101,Very smoky,Th,
1619345179,04/25/2021 06:06:19 -04:00,3,43.6395,-70.3061,04106,Petroleum ,,
1619354629,04/25/2021 08:43:49 -04:00,3,43.6369,-70.3078,04106,Gasoline,,
1619356472,04/25/2021 09:14:32 -04:00,4,43.6348,-70.2409,04106,Weird widespread smell outside today. Almost like bleach. ,,
1619375488,04/25/2021 14:31:28 -04:00,4,43.6451,-70.2387,04106,Woodsmoke,"Sore throat, headache",Especially bad today before the rain.
1619386805,04/25/2021 17:40:05 -04:00,3,43.6372,-70.3094,04106,Gasoline ,,
1619437962,04/26/2021 07:52:42 -04:00,4,43.6331,-70.283,04106,Petroleum ,Nausea ,
1619441261,04/26/2021 08:47:41 -04:00,5,43.6356,-70.2851,04106,Oil,,
1619448690,04/26/2021 10:51:30 -04:00,4,43.6289,-70.2717,04106,Tar,,
1619453220,04/26/2021 12:07:00 -04:00,1,43.6404,-70.3048,04106,,,
1619454446,04/26/2021 12:27:26 -04:00,4,43.6314,-70.2709,04106,"Natural gas exhaust fumes, oil / asphalt",,
1619454459,04/26/2021 12:27:39 -04:00,4,43.6324,-70.2834,04106,"Tar
",,
1619458389,04/26/2021 13:33:09 -04:00,4,43.6291,-70.2798,04106,Gas,,
1619459322,04/26/2021 13:48:42 -04:00,3,43.6332,-70.2846,04106,,,
1619461435,04/26/2021 14:23:55 -04:00,5,43.6309,-70.2842,04106,n*sty petroleum smell,n*sty irritating breathing,
1619462971,04/26/2021 14:49:31 -04:00,4,43.6334,-70.2713,04106,Oil tanks ,,
1619464063,04/26/2021 15:07:43 -04:00,1,43.6035,-70.2335,04107,,,
1619467675,04/26/2021 16:07:55 -04:00,4,43.6361,-70.2847,04106,Petroleum,Headache,
1619468802,04/26/2021 16:26:42 -04:00,5,43.6297,-70.2862,04106,,,
1619471122,04/26/2021 17:05:22 -04:00,3,43.6209,-70.2678,04106,Oil,Sick,
1619474155,04/26/2021 17:55:55 -04:00,3,43.6298,-70.2796,04106,Oil tanks,,
1619479111,04/26/2021 19:18:31 -04:00,3,43.6312,-70.2847,04106,Tar,,
1619486343,04/26/2021 21:19:03 -04:00,4,43.6246,-70.2758,04106,Oil fumes ,,
1619517508,04/27/2021 05:58:28 -04:00,4,43.6523,-70.2597,04101,Gasoline,,Clear day 
1619518651,04/27/2021 06:17:31 -04:00,5,43.6472,-70.2739,04102,Petroleum/VOC,Cant even be outside ,
1619519176,04/27/2021 06:26:16 -04:00,4,43.6504,-70.2655,04101,Oil smell,,
1619519573,04/27/2021 06:32:53 -04:00,4,43.6421,-70.2447,04106,"Fuel smell, acidic ",,
1619520580,04/27/2021 06:49:40 -04:00,3,43.6441,-70.2471,04106,Oil,,
1619521010,04/27/2021 06:56:50 -04:00,4,43.6309,-70.2862,04106,"Oily smell, tar",,
1619521148,04/27/2021 06:59:08 -04:00,5,43.6449,-70.243,04106,Oil,Headache,
1619521183,04/27/2021 06:59:43 -04:00,4,43.6442,-70.2467,04106,,,
1619521210,04/27/2021 07:00:10 -04:00,4,43.6291,-70.2848,04106,Oil,,
1619521679,04/27/2021 07:07:59 -04:00,4,43.6493,-70.2601,04101,Gas,,
1619522682,04/27/2021 07:24:42 -04:00,5,43.6446,-70.2416,04106,Like oil was dumped all over my yard.,Nausea headack,
1619522803,04/27/2021 07:26:43 -04:00,3,43.6433,-70.2439,04106,Petrol,,
1619522945,04/27/2021 07:29:05 -04:00,3,43.636,-70.2415,04106,Oily ,,
1619523276,04/27/2021 07:34:36 -04:00,4,43.643,-70.234,04106,Gas fumes,,
1619523466,04/27/2021 07:37:46 -04:00,3,43.6283,-70.2575,04106,Oil,,
1619523827,04/27/2021 07:43:47 -04:00,4,43.6339,-70.2681,04106,Petroleum tank fumes ,Headache ,
1619557782,04/27/2021 17:09:42 -04:00,4,43.6295,-70.2849,04106,Petroleum odor,Respiratory distress,
1619558172,04/27/2021 17:16:12 -04:00,3,43.6305,-70.2843,04106,Oil tanks,,
1619559796,04/27/2021 17:43:16 -04:00,5,43.6305,-70.2861,04106,I’ll give you one guess,"Throat and eye irritation, nausea, rage ",
1619567539,04/27/2021 19:52:19 -04:00,5,43.6285,-70.2932,04106,"Gas, fuel","Burning sinuses, coughing, had to close all windows, house smells awful.",
1619569033,04/27/2021 20:17:13 -04:00,4,43.626,-70.2981,04106,Oil,Headache ,
1619569048,04/27/2021 20:17:28 -04:00,5,43.6333,-70.2707,04106,Petroleum ,Headache,
1619569303,04/27/2021 20:21:43 -04:00,4,43.6234,-70.2757,04106,Petroleum ,,
1619569311,04/27/2021 20:21:51 -04:00,5,43.6342,-70.2868,04106,Rotten eggs/ oil ,Head aches ,Cash corner
1619569532,04/27/2021 20:25:32 -04:00,3,43.6217,-70.3034,04106,"Indistrual, fuel type. Like vehicle exhaust but everywhere ",,It's also quite strong early morning. 
1619569554,04/27/2021 20:25:54 -04:00,3,43.6333,-70.2705,04106,Oily,,The smell is similar to that of fresh asphalt
1619570143,04/27/2021 20:35:43 -04:00,3,43.6378,-70.3086,04106,Jet exhaust ,,
1619570360,04/27/2021 20:39:20 -04:00,5,43.6426,-70.2447,04106,"Very strong fuel smell, seeping in through closed windows",,
1619573714,04/27/2021 21:35:14 -04:00,3,43.6372,-70.2332,04106,Burning oil,,Mid day through afternoon 
1619577246,04/27/2021 22:34:06 -04:00,4,43.6407,-70.2405,04106,Asphalt ,,I have to go inside because the air smells terrible. 
1619581517,04/27/2021 23:45:17 -04:00,4,43.6261,-70.2916,04106,"Fume, oil, gas",Headache,
1619581574,04/27/2021 23:46:14 -04:00,5,43.622,-70.2745,04106,Industrial / fur smell,,
1619605876,04/28/2021 06:31:16 -04:00,3,43.6474,-70.276,04102,VOC/ petroleum ,,
1619606876,04/28/2021 06:47:56 -04:00,3,43.6308,-70.2928,04106,Heated oil tanks,,
1619609200,04/28/2021 07:26:40 -04:00,5,43.6487,-70.2605,04102,Tar,"Irritation in throat, shortness of breath, headache",
1619610614,04/28/2021 07:50:14 -04:00,5,43.6247,-70.2931,04106,"Oil, fuel, gas",Headache,
1619610921,04/28/2021 07:55:21 -04:00,3,43.6286,-70.2601,04106,Oil fumes,,
1619613840,04/28/2021 08:44:00 -04:00,3,43.6323,-70.2822,04106,Petroleum ,,
1619614630,04/28/2021 08:57:10 -04:00,4,43.6292,-70.2843,04106,,,
1619616775,04/28/2021 09:32:55 -04:00,4,43.6205,-70.2698,04106,Asphalt Oil,"Any rainy day, count on Global to pump out the fumes!",
1619618651,04/28/2021 10:04:11 -04:00,4,43.6373,-70.2826,04106,Things are getting so much worse every day the oil smell is just terrible what is going on,,
1619618827,04/28/2021 10:07:07 -04:00,5,43.6213,-70.275,04106,Industrial oil tank smell,Headache,
1619628112,04/28/2021 12:41:52 -04:00,5,43.6287,-70.2957,04106,,,
1619632983,04/28/2021 14:03:03 -04:00,4,43.6355,-70.2864,04106,,,
1619650025,04/28/2021 18:47:05 -04:00,4,43.6464,-70.2734,04102,,,
1619655690,04/28/2021 20:21:30 -04:00,4,43.6262,-70.2912,04106,Burning oil/fuel,"Headache, burning eyes",
1619661917,04/28/2021 22:05:17 -04:00,4,43.6206,-70.2733,04106,,,
1619664857,04/28/2021 22:54:17 -04:00,1,43.6415,-70.2415,04106,,,
1619666629,04/28/2021 23:23:49 -04:00,5,43.6195,-70.2984,04106,Oil,Headache,
1619695027,04/29/2021 07:17:07 -04:00,2,43.6383,-70.3112,04106,Petroleum ,,
1619707421,04/29/2021 10:43:41 -04:00,4,43.6343,-70.2765,04106,,,
1619708337,04/29/2021 10:58:57 -04:00,4,43.6308,-70.2906,04106,,,
1619723758,04/29/2021 15:15:58 -04:00,3,43.6416,-70.2994,04102,Petroleum ,,
1619724954,04/29/2021 15:35:54 -04:00,4,43.6375,-70.3113,04106,Petroleum ,,
1619726560,04/29/2021 16:02:40 -04:00,2,43.6345,-70.3194,04106,Heated Oil tanks,,
1619730603,04/29/2021 17:10:03 -04:00,4,43.63,-70.2857,04106,Petroleum stench,Respiratory problems,
1619734558,04/29/2021 18:15:58 -04:00,4,43.6359,-70.3104,04106,Petroleum ,,
1619744795,04/29/2021 21:06:35 -04:00,5,43.6408,-70.2944,04106,,,
1619781038,04/30/2021 07:10:38 -04:00,3,43.6367,-70.3092,04106,Jet exhaust ,,
1619786407,04/30/2021 08:40:07 -04:00,4,43.6356,-70.287,04106,,,
1619788404,04/30/2021 09:13:24 -04:00,4,43.6318,-70.2849,04106,Petroleum odor,Respiratory difficulty,
1619793552,04/30/2021 10:39:12 -04:00,4,43.6276,-70.292,04106,,,
1619807100,04/30/2021 14:25:00 -04:00,3,43.6359,-70.2832,04106,Oil smell. ,,
1619814935,04/30/2021 16:35:35 -04:00,4,43.6446,-70.2382,04106,Strong oil smell 25 Henley ,,
1619816935,04/30/2021 17:08:55 -04:00,3,43.6205,-70.2751,04106,,,
1619818045,04/30/2021 17:27:25 -04:00,4,43.6443,-70.2767,04124,,,
1619819261,04/30/2021 17:47:41 -04:00,3,43.637,-70.3101,04106,Indescribable chemical odor ,,
1619822756,04/30/2021 18:45:56 -04:00,3,43.6257,-70.2904,04106,,,
1619827856,04/30/2021 20:10:56 -04:00,4,43.6375,-70.2899,04106,Oil and fumes,Headache,
1619829819,04/30/2021 20:43:39 -04:00,5,43.6332,-70.2821,04106,Oil/asphalt,,
1619844460,05/01/2021 00:47:40 -04:00,4,43.6331,-70.247,04106,Burnt tar,"Nausea, headache ",
1619864053,05/01/2021 06:14:13 -04:00,5,43.6338,-70.2717,04106,Oil,Eyes burning,
1619873613,05/01/2021 08:53:33 -04:00,5,43.6356,-70.2873,04106,Oil gas smell for oil tanks ,Head ache nauseated ,
1619874385,05/01/2021 09:06:25 -04:00,3,43.632,-70.2841,04106,Tar,,
1619875890,05/01/2021 09:31:30 -04:00,5,43.6302,-70.2703,04106,Tar,,
1619875905,05/01/2021 09:31:45 -04:00,5,43.6316,-70.2718,04106,"Tar, oil",,
1619884457,05/01/2021 11:54:17 -04:00,4,43.6355,-70.2843,04106,Oil on Lincoln St.   Sprague,,
1619889020,05/01/2021 13:10:20 -04:00,2,43.6311,-70.2842,04106,Gasoline,,
1619889145,05/01/2021 13:12:25 -04:00,4,43.6325,-70.2842,04106,"Oil, tar",Respiratory issues; interrupted morning run,
1619889150,05/01/2021 13:12:30 -04:00,3,43.6325,-70.2823,04106,Gasoliney tar ,,
1619895284,05/01/2021 14:54:44 -04:00,5,43.6349,-70.2854,04106,TERRIBLE ,,
1619895842,05/01/2021 15:04:02 -04:00,5,43.6313,-70.272,04106,Oil,"Nose, throat irritation. Our backyard has stunk of tank funds all day today. It's a beautiful Saturday and we can barely do our outside chores because it smells so bad.",
1619896491,05/01/2021 15:14:51 -04:00,4,43.6308,-70.2755,04106,,,
1619899301,05/01/2021 16:01:41 -04:00,5,43.6327,-70.2706,04106,,,
1619900327,05/01/2021 16:18:47 -04:00,4,43.6337,-70.2854,04106,Oil and gas smell ,,
1619901305,05/01/2021 16:35:05 -04:00,5,43.6299,-70.2718,04106,"Oil, tar","It's been really bad all day today. Should this even be a residential neighborhood anymore, if our air is toxic?",
1619903157,05/01/2021 17:05:57 -04:00,3,43.6277,-70.2928,04106,Burning oil/fuel,"Burning sinuses, had to close windows",
1619963265,05/02/2021 09:47:45 -04:00,3,43.6514,-70.2692,04102,,,
1619972887,05/02/2021 12:28:07 -04:00,4,43.6347,-70.2767,04106,,,
1619982239,05/02/2021 15:03:59 -04:00,3,43.6351,-70.2868,04106,,,
1619986555,05/02/2021 16:15:55 -04:00,2,43.634,-70.2704,04106,Petroleum tank fumes ,,
1619986766,05/02/2021 16:19:26 -04:00,4,43.6336,-70.2715,04106,Heavy Oil stench,"Headache, irritates nose and throat",
1619994634,05/02/2021 18:30:34 -04:00,3,43.636,-70.2677,04106,Petroleum tank fumes ,,
1620008594,05/02/2021 22:23:14 -04:00,1,43.6274,-70.2977,04106,,,
1620037194,05/03/2021 06:19:54 -04:00,5,43.6306,-70.2828,04106,,,
1620038988,05/03/2021 06:49:48 -04:00,4,43.6295,-70.2841,04106,Heated oil tanks,,
1620039824,05/03/2021 07:03:44 -04:00,3,43.6358,-70.2845,04106,Gas oil ,,
1620040940,05/03/2021 07:22:20 -04:00,5,43.6468,-70.2773,04102,,,
1620057645,05/03/2021 12:00:45 -04:00,4,43.6262,-70.296,04106,,,
1620057662,05/03/2021 12:01:02 -04:00,3,43.6327,-70.2696,04106,Oil,,
1620058506,05/03/2021 12:15:06 -04:00,2,43.6358,-70.3116,04106,Unidentifiable chemical odor,,
1620076943,05/03/2021 17:22:23 -04:00,3,43.6574,-70.3217,04102,Smells like burning trash. ,,
1620126881,05/04/2021 07:14:41 -04:00,3,43.6363,-70.2912,04106,Oil smell,,
1620148757,05/04/2021 13:19:17 -04:00,3,43.6428,-70.3177,04102,Jet fuel,,
1620166096,05/04/2021 18:08:16 -04:00,4,43.634,-70.2791,04106,tar ,,
1620169307,05/04/2021 19:01:47 -04:00,5,43.6392,-70.3049,04106,Gas/Oil,,
1620215377,05/05/2021 07:49:37 -04:00,1,43.6333,-70.2403,04106,,,
1620238259,05/05/2021 14:10:59 -04:00,4,43.6378,-70.3097,04106,Petroleum ,,
1620241260,05/05/2021 15:01:00 -04:00,5,43.636,-70.2876,04106,Oil,,
1620246874,05/05/2021 16:34:34 -04:00,3,43.6397,-70.2926,04102,Petroleum tank fumes ,,
1620248794,05/05/2021 17:06:34 -04:00,4,43.6361,-70.2905,04106,Petroleum tank fumes ,,
1620249624,05/05/2021 17:20:24 -04:00,2,43.6287,-70.2854,04106,Oil,,
1620253347,05/05/2021 18:22:27 -04:00,3,43.636,-70.286,04106,Oul,,
1620259907,05/05/2021 20:11:47 -04:00,3,43.6241,-70.2868,04106,"Oil, tar",,
1620261210,05/05/2021 20:33:30 -04:00,3,43.6345,-70.2852,04106,,,
1620269082,05/05/2021 22:44:42 -04:00,3,43.6353,-70.2868,04106,,,
1620298726,05/06/2021 06:58:46 -04:00,4,43.6385,-70.2528,04106,,,
1620300482,05/06/2021 07:28:02 -04:00,3,43.6337,-70.286,04106,Oil,Headaches,
1620306704,05/06/2021 09:11:44 -04:00,4,43.6332,-70.2682,04106,Gasoline,"Headache, nausea",
1620316305,05/06/2021 11:51:45 -04:00,2,43.629,-70.2851,04106,Oil tanks,,
1620321809,05/06/2021 13:23:29 -04:00,3,43.6363,-70.2868,04106,,,
